id,sex_cat_sen,age_sen,race_cat_sen,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_cat,went_to_jail_cat,days_jail,predict_feat,age_sen_cat,training
9043,Male,32,Caucasian,0,0,0,5,F,True,1,0,25_to_45,1
713,Male,58,African-American,0,0,0,12,M,True,4,0,45_to_65,1
3533,Male,26,Caucasian,0,3,0,8,F,False,42,1,25_to_45,1
7340,Female,31,Caucasian,0,0,0,0,F,True,1,0,25_to_45,1
3290,Male,29,African-American,0,0,0,0,F,False,1,0,25_to_45,1
9042,Male,69,Caucasian,0,0,0,0,F,False,1,0,65_and_over,1
9750,Male,24,African-American,0,0,1,0,F,False,2,0,18_to_25,1
6748,Male,23,Other,0,0,0,0,M,False,1,0,18_to_25,1
4979,Male,42,African-American,0,0,0,6,F,True,1,1,25_to_45,1
361,Male,53,Caucasian,0,0,0,1,M,False,2,0,45_to_65,1
10964,Male,36,African-American,0,0,0,9,F,False,58,0,25_to_45,1
1706,Male,33,African-American,0,0,0,4,M,True,2,0,25_to_45,1
4912,Male,23,Hispanic,0,0,0,6,M,False,35,1,18_to_25,1
851,Male,63,Caucasian,0,0,0,1,M,False,6,0,45_to_65,1
2166,Female,30,African-American,0,0,0,8,F,False,2,1,25_to_45,1
2549,Male,61,African-American,0,0,0,1,M,False,3,0,45_to_65,1
6391,Male,24,African-American,0,0,0,2,M,True,50,1,18_to_25,1
131,Male,22,African-American,1,0,0,2,F,True,31,1,18_to_25,1
1310,Female,22,Caucasian,0,0,0,1,F,False,2,0,18_to_25,1
9504,Male,36,African-American,0,0,2,7,M,False,8,0,25_to_45,1
2115,Male,44,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
263,Male,55,Caucasian,0,0,0,1,F,False,19,0,45_to_65,1
1257,Male,22,African-American,0,0,1,1,M,True,2,0,18_to_25,1
9488,Male,21,Caucasian,0,0,0,0,M,True,1,0,18_to_25,1
7797,Male,69,Caucasian,0,0,0,6,M,True,153,0,65_and_over,1
9589,Male,50,African-American,0,0,0,2,M,False,31,0,45_to_65,1
2879,Male,29,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
6881,Male,35,Hispanic,0,0,0,2,F,False,14,0,25_to_45,1
7960,Female,62,Caucasian,0,0,0,1,M,False,1,0,45_to_65,1
404,Male,25,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
8358,Female,21,African-American,0,0,0,0,F,False,1,0,18_to_25,1
517,Male,23,African-American,0,0,1,1,F,False,2,0,18_to_25,1
5556,Male,47,African-American,0,0,1,19,F,True,213,1,45_to_65,1
1772,Male,37,Hispanic,0,1,0,4,F,False,0,0,25_to_45,1
3068,Male,31,African-American,0,0,0,9,F,False,1,0,25_to_45,1
9279,Female,29,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
1707,Male,24,African-American,0,0,0,0,F,False,0,0,18_to_25,1
7988,Male,41,African-American,2,0,0,6,F,True,2,0,25_to_45,1
10363,Male,23,African-American,1,0,0,3,F,True,2,1,18_to_25,1
9034,Male,43,African-American,0,0,0,3,M,True,2,0,25_to_45,1
1864,Male,38,African-American,0,0,0,1,M,False,9,0,25_to_45,1
5172,Male,26,African-American,0,0,0,7,F,False,20,0,25_to_45,1
2747,Male,23,Caucasian,0,0,0,2,F,True,165,0,18_to_25,1
8382,Male,44,Other,0,0,0,6,F,False,3,0,25_to_45,1
280,Female,38,Caucasian,0,0,0,2,F,True,1,0,25_to_45,1
1408,Male,28,African-American,0,0,0,10,M,True,2,0,25_to_45,1
5136,Male,37,Hispanic,0,0,0,1,F,True,156,0,25_to_45,1
4637,Male,36,African-American,0,0,0,2,F,False,0,0,25_to_45,1
3958,Male,44,Caucasian,0,0,0,0,F,False,2,0,25_to_45,1
6659,Male,21,African-American,0,0,0,0,F,False,4,0,18_to_25,1
10855,Male,56,African-American,0,0,0,31,F,True,1,0,45_to_65,1
6180,Male,23,African-American,0,0,0,2,M,True,101,0,18_to_25,1
3078,Female,33,Caucasian,0,0,0,1,M,False,1,0,25_to_45,1
7991,Male,34,African-American,2,1,0,5,M,False,9,0,25_to_45,1
4450,Male,21,African-American,0,0,0,0,F,False,2,0,18_to_25,1
2415,Male,48,Hispanic,0,0,0,1,M,False,2,0,45_to_65,1
5066,Male,23,Other,0,2,0,7,F,True,10,0,18_to_25,1
7615,Male,34,African-American,0,0,0,0,F,False,0,0,25_to_45,1
3855,Male,60,Caucasian,0,0,0,3,M,False,0,0,45_to_65,1
1915,Male,35,African-American,0,0,0,4,F,False,354,1,25_to_45,1
4178,Male,27,Caucasian,0,0,0,0,F,False,5,0,25_to_45,1
10895,Female,31,African-American,0,0,0,9,F,True,1,1,25_to_45,1
1235,Male,28,African-American,0,0,0,14,F,True,1,0,25_to_45,1
4864,Female,30,African-American,0,1,0,4,F,False,2,0,25_to_45,1
5637,Male,60,Other,0,0,0,1,M,False,2,0,45_to_65,1
4163,Female,30,Caucasian,0,0,0,0,M,True,0,0,25_to_45,1
4418,Male,48,Caucasian,0,0,0,3,F,False,1,0,45_to_65,1
4061,Female,52,Caucasian,0,0,0,0,M,False,1,0,45_to_65,1
336,Male,33,Other,0,0,0,4,F,False,3,0,25_to_45,1
8922,Male,63,Caucasian,0,0,0,0,F,False,1,0,45_to_65,1
10925,Male,26,Caucasian,0,0,0,3,M,False,1,0,25_to_45,1
3801,Male,61,Caucasian,0,0,0,0,M,False,3,0,45_to_65,1
3188,Male,51,Other,0,0,0,2,F,False,2,0,45_to_65,1
7178,Male,43,African-American,0,0,0,7,F,True,2,0,25_to_45,1
3010,Male,58,Caucasian,0,0,0,0,M,False,1,0,45_to_65,1
9557,Female,25,African-American,0,0,0,2,M,False,1,0,25_to_45,1
8239,Male,28,African-American,0,0,1,7,F,False,2,1,25_to_45,1
3333,Male,39,Caucasian,0,0,0,3,F,True,2,0,25_to_45,1
3033,Male,31,Other,0,0,0,5,F,True,4,0,25_to_45,1
4554,Male,33,African-American,0,0,0,1,F,False,0,1,25_to_45,1
1805,Male,25,African-American,0,0,1,4,F,True,33,0,25_to_45,1
1036,Male,27,African-American,0,0,0,3,F,False,1,0,25_to_45,1
10493,Male,62,Other,0,0,0,0,M,False,2,0,45_to_65,1
10194,Male,23,African-American,1,0,0,5,F,True,2,1,18_to_25,1
9145,Male,23,African-American,0,1,2,1,M,False,1,0,18_to_25,1
7437,Female,29,Caucasian,0,0,0,20,F,True,57,1,25_to_45,1
4404,Female,28,African-American,0,0,0,0,F,True,7,1,25_to_45,1
4914,Male,23,African-American,0,1,0,7,F,False,2,1,18_to_25,1
1871,Female,25,African-American,0,0,0,2,F,True,1,1,25_to_45,1
8450,Male,33,Caucasian,0,0,0,2,F,False,0,0,25_to_45,1
5520,Male,50,Caucasian,0,0,0,1,F,False,2,0,45_to_65,1
5882,Male,44,African-American,0,0,0,0,F,True,1,0,25_to_45,1
10942,Male,22,African-American,0,0,0,0,M,True,3,0,18_to_25,1
6135,Male,30,African-American,0,0,0,10,M,True,2,0,25_to_45,1
8921,Male,37,Caucasian,0,0,0,1,M,False,2,0,25_to_45,1
8679,Male,27,African-American,0,0,0,2,F,False,4,0,25_to_45,1
7871,Male,19,African-American,0,0,0,1,F,True,4,0,18_to_25,1
4168,Male,50,Caucasian,0,0,0,10,F,False,1,0,45_to_65,1
2371,Male,33,Caucasian,0,0,0,2,M,False,2,0,25_to_45,1
3821,Female,45,African-American,0,0,0,2,F,False,12,0,45_to_65,1
7210,Male,27,African-American,0,0,0,1,F,False,2,1,25_to_45,1
1786,Male,41,African-American,2,1,0,9,M,True,1,1,25_to_45,1
1077,Male,23,African-American,0,0,0,0,F,True,2,0,18_to_25,1
616,Male,32,African-American,0,0,0,3,F,False,2,0,25_to_45,1
815,Male,21,Caucasian,0,0,0,0,F,False,0,0,18_to_25,1
1244,Male,47,Caucasian,0,0,0,2,F,False,1,0,45_to_65,1
4865,Female,35,Hispanic,0,0,0,0,M,False,1,0,25_to_45,1
3834,Male,63,African-American,0,0,0,1,F,False,0,0,45_to_65,1
2370,Female,28,African-American,0,0,0,0,M,False,2,0,25_to_45,1
6369,Male,36,Caucasian,0,0,0,2,F,False,0,0,25_to_45,1
7108,Male,33,African-American,0,0,0,15,M,False,0,0,25_to_45,1
754,Male,29,African-American,0,0,0,4,F,False,9,0,25_to_45,1
4194,Male,40,African-American,0,0,0,7,F,False,36,1,25_to_45,1
4239,Male,35,Hispanic,0,0,1,0,F,False,2,0,25_to_45,1
10492,Female,25,Hispanic,0,1,2,14,F,False,1,0,25_to_45,1
10972,Male,32,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
4628,Male,25,Caucasian,0,0,0,1,F,False,60,1,25_to_45,1
9667,Male,22,Caucasian,0,0,0,1,F,True,1,0,18_to_25,1
1049,Male,53,Caucasian,0,0,0,2,F,False,1,0,45_to_65,1
4541,Male,30,Caucasian,0,0,0,3,F,False,26,0,25_to_45,1
9832,Male,25,Caucasian,0,0,0,1,M,True,4,0,25_to_45,1
4802,Male,56,Caucasian,0,0,0,7,F,False,10,0,45_to_65,1
2237,Male,24,African-American,0,0,1,4,F,False,5,0,18_to_25,1
4921,Male,48,Hispanic,0,0,0,0,M,False,0,0,45_to_65,1
1382,Male,25,African-American,0,0,0,0,M,False,2,0,25_to_45,1
4996,Male,27,Caucasian,0,0,0,1,F,False,2,0,25_to_45,1
1260,Male,67,African-American,0,0,0,4,M,True,28,0,65_and_over,1
794,Male,29,African-American,0,0,0,5,F,False,3,0,25_to_45,1
6915,Male,30,African-American,0,1,0,9,F,True,9,0,25_to_45,1
8605,Male,35,African-American,0,0,0,6,F,False,1,0,25_to_45,1
3444,Male,44,Caucasian,0,0,0,0,F,False,2,0,25_to_45,1
10422,Male,26,Caucasian,0,0,1,2,F,False,20,0,25_to_45,1
9207,Male,25,African-American,0,0,0,1,M,False,1,0,25_to_45,1
341,Female,26,African-American,0,0,0,2,F,False,227,0,25_to_45,1
2428,Male,35,African-American,0,4,17,12,F,False,0,1,25_to_45,1
10757,Male,24,African-American,0,0,0,0,M,False,21,0,18_to_25,1
5756,Male,33,African-American,0,0,0,4,F,False,0,0,25_to_45,1
1027,Male,22,African-American,0,0,1,3,F,False,324,1,18_to_25,1
6387,Female,22,Hispanic,0,0,0,0,M,False,1,0,18_to_25,1
8362,Male,31,Caucasian,0,0,0,5,F,True,1,0,25_to_45,1
3724,Male,38,Hispanic,0,0,0,1,M,False,0,0,25_to_45,1
7791,Male,22,African-American,0,0,0,1,M,True,1,1,18_to_25,1
7725,Male,77,African-American,0,0,0,0,M,False,0,0,65_and_over,1
9167,Male,29,African-American,0,0,0,0,F,False,1,0,25_to_45,1
6815,Male,21,African-American,0,1,0,2,F,False,2,1,18_to_25,1
6667,Female,24,African-American,0,0,0,1,F,False,1,0,18_to_25,1
10,Female,39,Caucasian,0,0,0,0,M,False,3,0,25_to_45,1
8439,Male,30,Hispanic,0,0,0,3,M,False,3,0,25_to_45,1
6701,Male,23,African-American,0,0,0,1,F,False,3,0,18_to_25,1
1167,Male,26,African-American,0,0,0,2,M,False,1,0,25_to_45,1
7929,Female,42,African-American,0,0,0,1,F,False,22,0,25_to_45,1
5436,Female,54,Caucasian,0,0,0,1,M,False,4,0,45_to_65,1
10837,Male,47,African-American,0,0,0,14,M,False,32,0,45_to_65,1
532,Male,22,Caucasian,0,0,0,0,F,False,1,0,18_to_25,1
3114,Male,41,Asian,0,0,0,2,F,True,162,1,25_to_45,1
7058,Male,22,African-American,0,1,0,1,M,False,0,0,18_to_25,1
6502,Male,27,African-American,0,0,1,8,M,True,1,0,25_to_45,1
5398,Male,23,African-American,0,0,0,0,M,False,2,1,18_to_25,1
660,Male,36,Caucasian,0,0,0,2,M,False,1,0,25_to_45,1
3982,Male,44,African-American,0,0,0,0,F,False,43,0,25_to_45,1
5644,Male,44,Hispanic,0,0,0,0,M,True,0,0,25_to_45,1
8307,Female,53,African-American,0,0,0,5,F,False,2,0,45_to_65,1
8667,Male,35,African-American,0,0,0,16,F,False,192,1,25_to_45,1
2737,Male,26,African-American,0,0,0,9,F,True,3,1,25_to_45,1
1197,Male,22,African-American,0,1,0,1,F,False,5,1,18_to_25,1
1883,Male,40,Hispanic,0,0,0,0,M,False,1,0,25_to_45,1
8830,Male,21,African-American,0,0,0,1,F,True,1,0,18_to_25,1
2259,Male,36,African-American,0,0,0,5,F,False,12,0,25_to_45,1
8321,Female,48,African-American,0,0,3,18,F,True,55,0,45_to_65,1
604,Male,22,African-American,0,0,1,0,M,True,22,1,18_to_25,1
3704,Female,38,Hispanic,0,0,0,0,F,False,1,0,25_to_45,1
5390,Male,21,African-American,0,0,0,0,F,True,8,1,18_to_25,1
7373,Male,40,African-American,0,0,0,15,F,True,73,1,25_to_45,1
1634,Male,44,Caucasian,0,0,0,3,F,False,1,0,25_to_45,1
3293,Female,27,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
5197,Male,45,African-American,0,0,0,0,M,True,0,0,45_to_65,1
6758,Female,39,Caucasian,0,0,0,0,M,True,1,0,25_to_45,1
2209,Male,28,Hispanic,0,0,1,3,F,False,2,0,25_to_45,1
2474,Male,45,African-American,0,0,0,8,F,False,1,0,45_to_65,1
1606,Female,31,African-American,0,0,0,0,F,False,3,1,25_to_45,1
821,Male,35,African-American,0,0,0,0,F,False,3,0,25_to_45,1
7930,Male,22,Caucasian,0,0,0,5,M,True,1,0,18_to_25,1
3617,Male,42,African-American,0,0,0,4,M,False,1,0,25_to_45,1
7362,Female,24,African-American,0,0,1,11,M,True,78,1,18_to_25,1
10851,Female,29,African-American,0,0,0,2,F,False,11,0,25_to_45,1
1131,Male,21,African-American,0,0,0,0,F,True,2,1,18_to_25,1
7525,Male,26,Caucasian,0,0,0,2,F,False,1,0,25_to_45,1
5042,Male,45,African-American,0,0,0,13,M,True,7,0,45_to_65,1
304,Male,24,Other,0,0,0,5,F,False,1,0,18_to_25,1
2949,Male,46,Caucasian,0,0,0,1,F,True,30,0,45_to_65,1
5851,Male,34,Caucasian,0,0,0,16,F,False,2,0,25_to_45,1
1605,Male,22,Hispanic,0,0,0,0,M,False,1,0,18_to_25,1
8105,Male,21,African-American,0,2,1,3,F,False,2,1,18_to_25,1
7111,Male,47,Caucasian,0,0,0,3,M,False,13,0,45_to_65,1
3703,Male,74,Caucasian,0,0,0,0,M,False,1,0,65_and_over,1
308,Male,27,African-American,0,0,0,0,M,False,3,0,25_to_45,1
4073,Male,26,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
4840,Male,25,Hispanic,0,0,0,1,M,False,1,0,25_to_45,1
10431,Male,41,Caucasian,0,0,0,3,M,False,1,0,25_to_45,1
158,Male,31,Caucasian,0,0,0,0,M,False,39,0,25_to_45,1
8269,Female,29,African-American,0,1,0,11,F,True,24,1,25_to_45,1
463,Male,44,Caucasian,0,0,0,0,M,True,2,0,25_to_45,1
1089,Male,34,Caucasian,0,0,0,0,M,True,0,0,25_to_45,1
7808,Male,37,African-American,0,0,0,2,F,False,1,0,25_to_45,1
10252,Male,24,African-American,0,0,0,0,M,False,1,0,18_to_25,1
7240,Male,33,African-American,0,0,0,4,M,False,2,0,25_to_45,1
4592,Male,21,African-American,0,0,1,0,M,True,36,1,18_to_25,1
1759,Male,41,Caucasian,0,0,0,17,M,True,48,1,25_to_45,1
7246,Male,24,Caucasian,0,0,0,2,F,False,2,0,18_to_25,1
1280,Male,26,Caucasian,0,0,0,4,M,False,294,0,25_to_45,1
10712,Male,24,African-American,0,0,1,3,F,True,2,0,18_to_25,1
4003,Male,26,Caucasian,0,0,0,0,M,False,2,0,25_to_45,1
7597,Male,31,Other,0,0,0,0,M,False,2,0,25_to_45,1
2322,Male,34,African-American,0,0,0,15,F,False,7,0,25_to_45,1
1917,Male,58,Caucasian,0,0,0,2,F,False,5,0,45_to_65,1
7360,Female,24,Caucasian,0,0,0,2,F,False,3,0,18_to_25,1
810,Male,25,African-American,0,1,0,1,M,False,1,0,25_to_45,1
6536,Male,59,Caucasian,0,0,0,3,M,False,3,0,45_to_65,1
9171,Male,37,Hispanic,0,0,0,0,M,False,1,0,25_to_45,1
6739,Male,47,African-American,0,0,0,0,F,True,2,1,45_to_65,1
10594,Female,32,Hispanic,0,0,0,1,F,False,1,0,25_to_45,1
6323,Male,58,Caucasian,0,0,0,2,M,True,1,0,45_to_65,1
1895,Male,29,African-American,1,1,1,4,F,False,356,1,25_to_45,1
4780,Male,23,Caucasian,0,0,0,2,F,False,8,0,18_to_25,1
7435,Female,29,African-American,0,0,0,0,F,False,1,0,25_to_45,1
10708,Male,26,Caucasian,0,0,0,1,F,False,6,0,25_to_45,1
2113,Male,20,African-American,0,1,1,2,F,True,3,1,18_to_25,1
7759,Male,22,African-American,0,0,1,0,F,False,1,0,18_to_25,1
998,Male,27,African-American,0,0,0,13,F,True,3,0,25_to_45,1
10491,Male,29,Caucasian,0,0,0,1,M,False,1,0,25_to_45,1
9242,Male,38,Caucasian,0,0,0,0,F,False,1,0,25_to_45,1
6251,Male,33,African-American,0,0,0,5,F,False,0,0,25_to_45,1
3805,Male,28,Caucasian,0,0,0,0,F,True,2,0,25_to_45,1
9795,Male,24,Hispanic,0,0,0,1,F,False,0,0,18_to_25,1
10062,Female,27,Caucasian,0,0,0,2,F,True,1,0,25_to_45,1
7097,Male,25,African-American,2,3,0,8,F,False,186,1,25_to_45,1
10695,Male,31,Caucasian,0,0,0,9,M,False,2,1,25_to_45,1
4283,Female,24,African-American,0,0,0,2,M,True,8,0,18_to_25,1
6931,Male,31,African-American,0,0,0,0,M,False,4,0,25_to_45,1
9191,Male,52,African-American,0,0,0,2,F,True,34,1,45_to_65,1
4516,Male,45,Caucasian,0,0,0,1,M,False,1,0,45_to_65,1
1792,Male,25,Native American,0,0,0,7,F,False,1,1,25_to_45,1
1111,Male,48,African-American,0,0,0,2,F,False,2,0,45_to_65,1
1651,Male,49,African-American,0,0,0,1,F,True,20,0,45_to_65,1
7915,Male,25,African-American,0,0,0,0,F,False,2,0,25_to_45,1
7355,Female,35,Caucasian,0,0,0,2,M,False,2,0,25_to_45,1
10244,Male,47,Other,0,0,0,5,M,True,1,0,45_to_65,1
2116,Male,41,African-American,0,0,0,2,F,False,15,0,25_to_45,1
4775,Male,42,Caucasian,0,0,0,3,F,True,0,0,25_to_45,1
6606,Male,43,African-American,0,0,0,0,F,False,4,0,25_to_45,1
9851,Male,77,African-American,0,0,0,1,M,True,3,0,65_and_over,1
7055,Male,25,Caucasian,0,0,0,2,F,False,0,0,25_to_45,1
8045,Male,23,Caucasian,0,0,0,6,F,True,6,1,18_to_25,1
6148,Female,27,African-American,0,0,0,0,M,False,2,0,25_to_45,1
6980,Female,28,African-American,0,0,0,13,F,True,33,1,25_to_45,1
9576,Female,46,Other,0,0,0,1,F,False,1,0,45_to_65,1
4945,Female,27,Caucasian,0,0,0,2,F,False,63,0,25_to_45,1
2990,Male,55,Caucasian,0,0,0,0,M,False,1,0,45_to_65,1
5774,Male,57,Caucasian,0,0,0,1,F,False,1,0,45_to_65,1
9956,Male,50,African-American,0,0,0,4,F,False,1,0,45_to_65,1
4481,Male,47,African-American,0,0,0,15,F,False,61,0,45_to_65,1
6079,Male,41,African-American,0,0,0,3,F,False,0,0,25_to_45,1
6986,Male,36,Hispanic,0,0,0,1,M,False,4,0,25_to_45,1
7481,Male,21,Caucasian,0,0,1,0,F,True,2,1,18_to_25,1
10457,Male,28,African-American,0,0,0,9,F,True,44,0,25_to_45,1
9906,Male,43,Caucasian,0,0,0,4,M,False,2,0,25_to_45,1
2261,Female,50,African-American,0,0,0,1,F,False,2,0,45_to_65,1
3015,Male,46,Caucasian,0,0,0,1,M,True,1,0,45_to_65,1
5561,Male,30,African-American,0,0,0,0,F,False,3,0,25_to_45,1
6264,Female,29,African-American,0,0,0,0,F,False,2,1,25_to_45,1
10456,Male,28,African-American,1,2,0,5,F,False,3,0,25_to_45,1
5787,Male,47,Caucasian,0,0,0,0,M,False,2,0,45_to_65,1
3237,Male,41,Caucasian,0,0,0,0,M,False,0,0,25_to_45,1
7462,Male,53,Caucasian,0,0,0,3,M,False,3,0,45_to_65,1
8995,Male,55,Caucasian,0,0,0,7,F,False,1,1,45_to_65,1
5716,Male,34,African-American,0,0,0,5,F,False,5,0,25_to_45,1
9937,Male,45,African-American,0,0,0,1,F,True,271,0,45_to_65,1
975,Male,21,African-American,0,0,1,0,F,False,1,0,18_to_25,1
10735,Male,63,African-American,0,0,0,1,F,False,2,0,45_to_65,1
9526,Female,21,Caucasian,0,0,0,1,F,True,0,1,18_to_25,1
6266,Male,44,African-American,0,0,0,3,M,False,2,0,25_to_45,1
857,Male,28,African-American,8,0,1,16,F,True,2,1,25_to_45,1
1938,Female,44,Caucasian,0,0,0,1,M,False,5,0,25_to_45,1
10897,Male,25,Caucasian,4,0,0,5,M,False,11,1,25_to_45,1
3138,Male,33,African-American,0,0,0,11,F,True,45,0,25_to_45,1
10836,Male,25,African-American,0,0,0,3,F,True,2,0,25_to_45,1
6083,Female,28,African-American,0,0,0,1,F,True,2,0,25_to_45,1
9005,Female,28,Caucasian,0,0,0,1,M,False,1,0,25_to_45,1
8350,Male,21,African-American,0,0,0,0,F,True,2,0,18_to_25,1
7786,Male,28,African-American,0,0,0,2,F,False,32,0,25_to_45,1
6221,Male,38,Caucasian,0,0,0,2,M,False,29,0,25_to_45,1
4648,Male,41,Caucasian,0,0,0,1,F,False,3,0,25_to_45,1
8440,Male,40,Caucasian,0,0,0,6,F,False,1,0,25_to_45,1
3826,Male,57,African-American,0,0,0,6,M,True,77,1,45_to_65,1
10894,Male,33,African-American,0,0,0,3,F,False,1,0,25_to_45,1
6177,Male,23,African-American,1,0,0,4,F,False,4,1,18_to_25,1
1841,Female,37,Caucasian,0,0,0,1,M,False,2,0,25_to_45,1
9256,Male,32,Caucasian,0,1,0,15,F,False,91,1,25_to_45,1
1300,Female,21,Caucasian,0,0,0,0,M,False,1,0,18_to_25,1
2343,Male,72,Caucasian,0,0,0,3,F,False,5,0,65_and_over,1
2630,Male,28,African-American,0,1,0,8,F,True,41,0,25_to_45,1
7464,Male,23,African-American,0,1,2,2,F,True,3,0,18_to_25,1
2560,Male,21,Caucasian,0,0,0,0,F,True,1,1,18_to_25,1
9306,Male,20,African-American,0,0,1,0,M,True,1,0,18_to_25,1
2318,Male,22,Caucasian,0,0,0,0,F,True,1,0,18_to_25,1
3710,Male,19,African-American,1,0,1,1,F,True,2,0,18_to_25,1
2767,Male,67,Caucasian,0,0,0,2,M,False,1,0,65_and_over,1
7005,Male,32,African-American,0,0,0,2,F,False,0,1,25_to_45,1
1046,Male,36,African-American,0,0,0,1,M,False,0,0,25_to_45,1
2324,Male,22,Hispanic,0,0,0,0,M,False,1,0,18_to_25,1
9805,Male,25,African-American,1,1,0,2,F,True,50,0,25_to_45,1
2454,Male,32,Other,0,0,0,1,F,False,16,0,25_to_45,1
4315,Male,49,African-American,0,0,0,6,M,False,1,0,45_to_65,1
6163,Male,35,African-American,0,0,0,4,M,False,7,0,25_to_45,1
84,Male,49,African-American,0,0,0,4,M,False,1,0,45_to_65,1
3222,Male,29,African-American,0,1,0,6,F,False,1,0,25_to_45,1
8715,Female,20,African-American,0,0,1,0,M,True,2,0,18_to_25,1
10339,Male,23,African-American,0,0,0,1,M,True,150,1,18_to_25,1
8828,Male,50,Caucasian,0,0,0,1,F,False,10,0,45_to_65,1
5380,Male,28,African-American,1,0,1,11,F,True,1,1,25_to_45,1
7382,Male,26,African-American,0,0,0,5,F,True,1,0,25_to_45,1
2338,Male,59,Hispanic,0,0,0,0,M,False,2,0,45_to_65,1
4407,Male,56,Caucasian,0,0,0,0,M,True,1,0,45_to_65,1
4365,Male,43,Caucasian,0,0,0,1,F,False,0,0,25_to_45,1
7540,Male,31,African-American,0,0,0,6,F,True,2,1,25_to_45,1
3291,Male,37,African-American,0,0,0,8,M,True,2,0,25_to_45,1
9049,Male,39,African-American,0,0,0,0,M,False,1,0,25_to_45,1
8520,Male,29,African-American,0,0,0,6,F,False,2,0,25_to_45,1
9668,Female,28,African-American,0,0,0,0,M,False,1,0,25_to_45,1
3380,Female,45,African-American,0,0,0,1,F,False,7,0,45_to_65,1
3081,Male,30,African-American,0,0,1,3,F,False,1,0,25_to_45,1
7842,Male,51,African-American,0,0,0,4,F,False,2,0,45_to_65,1
10690,Male,24,African-American,0,0,0,0,F,False,3,0,18_to_25,1
6321,Male,32,African-American,0,0,0,3,M,False,0,0,25_to_45,1
5576,Male,26,Native American,0,0,0,11,F,False,242,1,25_to_45,1
9741,Male,21,African-American,1,0,2,1,F,False,2,1,18_to_25,1
215,Male,31,African-American,0,0,0,1,M,False,2,0,25_to_45,1
6531,Male,24,African-American,0,0,2,1,M,True,7,1,18_to_25,1
1275,Male,51,Caucasian,0,0,0,0,F,False,2,0,45_to_65,1
2830,Male,56,African-American,0,0,0,4,F,False,3,0,45_to_65,1
10277,Male,30,African-American,0,1,0,14,F,True,6,0,25_to_45,1
6988,Male,54,Hispanic,0,0,0,5,F,False,94,0,45_to_65,1
8598,Male,23,African-American,0,2,2,4,F,True,1,0,18_to_25,1
2788,Male,54,Caucasian,0,0,0,0,F,False,7,0,45_to_65,1
8421,Female,23,African-American,0,0,0,0,M,False,1,0,18_to_25,1
5865,Male,31,African-American,0,0,0,4,F,True,3,0,25_to_45,1
10692,Male,33,African-American,2,0,0,9,M,False,3,1,25_to_45,1
1530,Male,69,Hispanic,0,0,0,0,M,False,1,0,65_and_over,1
6320,Male,39,African-American,0,0,0,21,F,False,1,1,25_to_45,1
9727,Male,32,African-American,0,1,2,11,F,False,2,0,25_to_45,1
2365,Male,49,Caucasian,0,0,0,1,F,False,13,0,45_to_65,1
3284,Male,37,Caucasian,0,0,0,11,F,True,1,1,25_to_45,1
6587,Male,21,African-American,0,1,0,1,F,True,457,1,18_to_25,1
10073,Male,37,African-American,0,0,0,2,M,False,0,0,25_to_45,1
2650,Female,40,African-American,0,0,0,0,F,False,0,0,25_to_45,1
10183,Male,36,African-American,0,0,0,1,M,False,2,1,25_to_45,1
6040,Male,29,African-American,0,0,0,0,M,False,2,1,25_to_45,1
874,Male,26,Hispanic,0,0,0,4,F,False,0,0,25_to_45,1
3463,Male,39,Caucasian,0,0,0,1,F,False,1,0,25_to_45,1
3556,Male,33,Hispanic,0,0,0,0,F,False,2,0,25_to_45,1
8318,Male,54,African-American,0,0,0,4,F,False,2,0,45_to_65,1
8379,Male,76,Asian,0,0,0,0,F,False,2,0,65_and_over,1
9185,Male,47,African-American,0,0,0,13,F,True,1,0,45_to_65,1
7033,Male,22,African-American,0,0,0,2,F,False,14,0,18_to_25,1
1022,Female,31,African-American,0,0,0,0,M,False,0,0,25_to_45,1
9183,Female,30,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
601,Male,47,Caucasian,0,0,0,5,F,True,292,1,45_to_65,1
27,Male,27,Caucasian,0,0,0,0,M,False,1,0,25_to_45,1
1368,Male,26,Caucasian,0,0,0,4,M,True,20,0,25_to_45,1
2495,Male,21,Caucasian,0,0,0,0,F,False,0,0,18_to_25,1
3998,Male,48,African-American,0,0,0,2,F,True,2,0,45_to_65,1
900,Female,21,Caucasian,0,0,0,0,F,False,3,0,18_to_25,1
10313,Male,32,African-American,1,0,2,4,F,False,4,1,25_to_45,1
7581,Male,27,African-American,0,0,0,0,M,False,1,0,25_to_45,1
6774,Male,38,Hispanic,0,0,0,2,M,False,30,0,25_to_45,1
2390,Male,32,African-American,2,0,0,15,F,True,8,1,25_to_45,1
2619,Male,27,African-American,0,0,0,3,F,False,13,0,25_to_45,1
5045,Female,40,Caucasian,0,0,0,5,F,False,56,1,25_to_45,1
